"","country_code","country_name","wb_region","wb_income","isic_section_index","isic_section_name","industry_id","industry_name","growth_rate_2015","growth_rate_2016","growth_rate_2017","growth_rate_2018","growth_rate_2019"
"4066","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",82,"Publishing","-1.35%","-2.39%","0.49%","1.44%","-3.81%"
"4067","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",96,"Information Technology & Services","0.18%","-1.61%","-2.04%","-0.19%","-1.79%"
"4068","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",109,"Computer Games","-3.39%","-5.36%","0.93%","-7.48%","-7.34%"
"4069","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",113,"Online Media","-5.03%","3.17%","-1.57%","-1.60%","0.53%"
"4070","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",118,"Computer & Network Security","-5.08%","-1.79%","-10.53%","0.00%","1.79%"
"4071","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",126,"Media Production","3.82%","-1.74%","0.00%","-4.18%","2.15%"
"4072","lt","Lithuania","Europe & Central Asia","High income","K","Financial and insurance activities",41,"Banking","1.82%","2.52%","2.58%","0.30%","-2.74%"
"4073","lt","Lithuania","Europe & Central Asia","High income","K","Financial and insurance activities",42,"Insurance","8.72%","1.09%","-4.85%","-5.21%","-0.44%"
"4074","lt","Lithuania","Europe & Central Asia","High income","K","Financial and insurance activities",43,"Financial Services","1.18%","0.22%","-1.53%","0.16%","1.70%"
"4075","lt","Lithuania","Europe & Central Asia","High income","K","Financial and insurance activities",45,"Investment Banking","-6.35%","5.26%","-8.77%","1.85%","1.75%"
"4076","lt","Lithuania","Europe & Central Asia","High income","K","Financial and insurance activities",46,"Investment Management","-2.92%","12.05%","13.60%","3.23%","2.09%"
"4077","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",9,"Law Practice","-3.06%","3.30%","-3.70%","2.79%","1.06%"
"4078","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",10,"Legal Services","-1.62%","-2.59%","-0.75%","1.50%","2.15%"
"4079","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",11,"Management Consulting","-2.04%","-2.48%","-1.26%","-3.32%","1.89%"
"4080","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",12,"Biotechnology","-2.92%","-2.14%","-0.85%","-3.75%","-0.41%"
"4081","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",47,"Accounting","-9.78%","-0.31%","-0.92%","0.62%","-1.82%"
"4082","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",50,"Architecture & Planning","2.53%","0.85%","3.43%","3.75%","3.95%"
"4083","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",70,"Research","2.71%","-2.87%","0.83%","0.00%","-0.77%"
"4084","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",80,"Marketing & Advertising","0.76%","0.53%","-1.49%","0.53%","1.11%"
"4085","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",84,"Information Services","-3.36%","0.69%","-3.55%","-9.49%","-12.61%"
"4086","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",86,"Environmental Services","-2.45%","0.00%","-0.43%","-3.13%","1.30%"
"4087","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",97,"Market Research","-10.69%","-9.24%","-8.27%","-1.57%","1.18%"
"4088","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",98,"Public Relations & Communications","0.54%","0.00%","2.78%","-13.74%","4.22%"
"4089","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",99,"Design","1.41%","-4.15%","-4.57%","-3.26%","-1.38%"
"4090","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","-5.36%","-1.88%","-0.63%","-2.40%","-1.17%"
"4091","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",108,"Translation & Localization","-5.82%","-3.98%","0.59%","-2.34%","-1.76%"
"4092","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",110,"Events Services","1.74%","1.35%","-1.33%","-3.13%","-2.69%"
"4093","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",114,"Nanotechnology","5.00%","0.00%","-3.45%","0.00%","-10.53%"
"4094","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",123,"Outsourcing/Offshoring","-9.60%","-11.46%","-13.68%","-10.20%","-8.15%"
"4095","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","0.86%","1.76%","3.81%","-2.39%","0.14%"
"4096","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",136,"Photography","4.69%","9.52%","6.06%","4.23%","2.74%"
"4097","lt","Lithuania","Europe & Central Asia","High income","M","Professional scientific and technical activities",140,"Graphic Design","-8.33%","-7.04%","5.88%","3.95%","4.94%"
"4098","lt","Lithuania","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",28,"Entertainment","-2.80%","-2.71%","-3.76%","-2.34%","-1.38%"
"4099","lt","Lithuania","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",33,"Sports","3.75%","4.55%","12.88%","9.14%","3.45%"
"4100","lt","Lithuania","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",39,"Performing Arts","-2.63%","-6.76%","-2.86%","2.99%","0.00%"
"4101","lt","Lithuania","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",85,"Libraries","-1.59%","-1.67%","-5.17%","-3.57%","-5.45%"
"4102","lt","Lithuania","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",111,"Arts & Crafts","12.96%","5.08%","12.90%","7.04%","-1.27%"
"4103","lt","Lithuania","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",115,"Music","-6.06%","-1.52%","-4.48%","1.49%","0.00%"
"4104","lt","Lithuania","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","3.65%","-2.79%","0.73%","-0.36%","7.85%"
"4105","lt","Lithuania","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",127,"Animation","-6.78%","6.90%","-4.84%","-4.84%","1.59%"
"4106","lu","Luxembourg","Europe & Central Asia","High income","B","Mining and quarrying",56,"Mining & Metals","5.50%","0.93%","4.97%","4.55%","3.86%"
"4107","lu","Luxembourg","Europe & Central Asia","High income","B","Mining and quarrying",57,"Oil & Energy","23.96%","14.45%","13.51%","7.57%","2.75%"
"4108","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",15,"Pharmaceuticals","30.00%","26.73%","22.68%","23.00%","3.54%"
"4109","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",23,"Food Production","60.90%","32.21%","24.16%","10.60%","1.86%"
"4110","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",52,"Aviation & Aerospace","32.93%","29.17%","18.71%","18.78%","6.94%"
"4111","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",53,"Automotive","14.37%","12.14%","8.88%","6.30%","4.11%"
"4112","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",54,"Chemicals","16.14%","10.89%","10.40%","4.84%","3.90%"
"4113","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",55,"Machinery","17.27%","13.41%","9.04%","7.78%","0.51%"
"4114","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","21.40%","10.90%","4.79%","3.13%","4.08%"
"4115","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",117,"Plastics","17.14%","8.00%","12.58%","1.79%","0.00%"
"4116","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",144,"Renewables & Environment","21.88%","22.47%","17.68%","12.77%","4.31%"
"4117","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",145,"Glass, Ceramics & Concrete","19.44%","17.83%","4.52%","-2.84%","-2.87%"
"4118","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",146,"Packaging & Containers","11.84%","4.64%","6.71%","1.26%","1.32%"
"4119","lu","Luxembourg","Europe & Central Asia","High income","C","Manufacturing",147,"Industrial Automation","20.83%","16.50%","9.91%","11.76%","10.29%"
"4120","lu","Luxembourg","Europe & Central Asia","High income","J","Information and communication",4,"Computer Software","31.76%","29.44%","26.16%","15.44%","6.12%"
"4121","lu","Luxembourg","Europe & Central Asia","High income","J","Information and communication",6,"Internet","22.68%","26.97%","27.31%","12.59%","11.50%"
"4122","lu","Luxembourg","Europe & Central Asia","High income","J","Information and communication",8,"Telecommunications","14.36%","8.73%","6.41%","3.91%","0.83%"
"4123","lu","Luxembourg","Europe & Central Asia","High income","J","Information and communication",36,"Broadcast Media","14.29%","10.42%","8.81%","10.47%","1.91%"
"4124","lu","Luxembourg","Europe & Central Asia","High income","J","Information and communication",81,"Newspapers","8.97%","4.08%","4.20%","4.86%","0.00%"
"4125","lu","Luxembourg","Europe & Central Asia","High income","J","Information and communication",82,"Publishing","13.64%","8.72%","10.71%","-2.68%","0.69%"
"4126","lu","Luxembourg","Europe & Central Asia","High income","J","Information and communication",96,"Information Technology & Services","27.29%","19.68%","14.86%","9.50%","4.24%"
"4127","lu","Luxembourg","Europe & Central Asia","High income","J","Information and communication",118,"Computer & Network Security","13.10%","25.00%","20.39%","3.91%","8.33%"
"4128","lu","Luxembourg","Europe & Central Asia","High income","J","Information and communication",126,"Media Production","31.58%","25.42%","4.62%","13.56%","3.39%"
"4129","lu","Luxembourg","Europe & Central Asia","High income","K","Financial and insurance activities",41,"Banking","11.86%","10.25%","8.69%","5.04%","3.00%"
"4130","lu","Luxembourg","Europe & Central Asia","High income","K","Financial and insurance activities",42,"Insurance","15.91%","15.42%","11.35%","8.52%","5.17%"
"4131","lu","Luxembourg","Europe & Central Asia","High income","K","Financial and insurance activities",43,"Financial Services","13.47%","9.94%","7.75%","8.24%","4.04%"
"4132","lu","Luxembourg","Europe & Central Asia","High income","K","Financial and insurance activities",45,"Investment Banking","54.05%","33.78%","14.10%","2.63%","8.33%"
"4133","lu","Luxembourg","Europe & Central Asia","High income","K","Financial and insurance activities",46,"Investment Management","17.05%","14.53%","14.32%","15.06%","5.10%"
"4134","lu","Luxembourg","Europe & Central Asia","High income","K","Financial and insurance activities",106,"Venture Capital & Private Equity","24.17%","16.92%","12.41%","15.53%","12.11%"
"4135","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",9,"Law Practice","10.04%","5.66%","2.28%","2.08%","1.45%"
"4136","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",10,"Legal Services","9.19%","5.51%","3.43%","5.10%","5.06%"
"4137","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",11,"Management Consulting","16.03%","11.42%","8.71%","4.45%","-1.01%"
"4138","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",12,"Biotechnology","22.35%","23.26%","10.20%","10.42%","1.79%"
"4139","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",47,"Accounting","11.71%","12.78%","12.62%","5.18%","2.91%"
"4140","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",50,"Architecture & Planning","9.64%","9.49%","4.61%","2.43%","2.02%"
"4141","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",70,"Research","14.77%","11.22%","11.24%","7.71%","3.72%"
"4142","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",80,"Marketing & Advertising","16.08%","9.90%","7.24%","6.52%","0.47%"
"4143","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",84,"Information Services","28.87%","26.80%","19.23%","22.02%","13.01%"
"4144","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",86,"Environmental Services","25.98%","17.04%","7.91%","15.22%","8.67%"
"4145","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",99,"Design","23.26%","27.85%","25.30%","15.38%","4.95%"
"4146","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","9.72%","11.71%","5.81%","5.08%","0.00%"
"4147","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",108,"Translation & Localization","25.58%","14.77%","11.11%","-7.07%","3.33%"
"4148","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",110,"Events Services","18.87%","8.41%","13.08%","3.54%","-0.87%"
"4149","lu","Luxembourg","Europe & Central Asia","High income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","20.48%","19.33%","8.28%","7.87%","4.76%"
"4150","lu","Luxembourg","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",28,"Entertainment","13.92%","7.81%","11.46%","7.22%","-5.99%"
"4151","lu","Luxembourg","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",33,"Sports","5.67%","5.30%","2.33%","0.00%","2.96%"
"4152","lu","Luxembourg","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",37,"Museums & Institutions","1.28%","5.13%","2.44%","4.82%","4.49%"
"4153","lu","Luxembourg","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","15.53%","16.91%","12.95%","6.67%","2.33%"
"4154","lv","Latvia","Europe & Central Asia","High income","B","Mining and quarrying",56,"Mining & Metals","-2.11%","3.37%","1.12%","-5.62%","-4.49%"
